時間,儲能(Energy Storage System),其它再生能源(Other Renewable Energy),太陽能(Solar),核能(Nuclear),民營電廠-燃氣(IPP-LNG),民營電廠-燃煤(IPP-Coal),水力(Hydro),汽電共生(Co-Gen),燃氣(LNG),燃油(Oil),燃煤(Coal),輕油(Diesel),風力(Wind),碳排放量(TCO2),每度電碳排(kgCO₂/kWh),總發電量(MW),碳排放量(TCO₂),再生能源佔比(%),化石燃料佔比(%),低碳能源佔比(%),儲能(Energy Storage System)(%),其它再生能源(Other Renewable Energy)(%),太陽能(Solar)(%),民營電廠-燃氣(IPP-LNG)(%),民營電廠-燃煤(IPP-Coal)(%),水力(Hydro)(%),汽電共生(Co-Gen)(%),燃氣(LNG)(%),燃油(Oil)(%),燃煤(Coal)(%),輕油(Diesel)(%),風力(Wind)(%)
2025-08-08 23:05,642.9 (2.18%),41.4 (0.14%),0.0 (0.0%),0.0 (0.0%),4140.0 (14.04%),2272.6 (7.71%),1326.5 (4.5%),1555.1 (5.28%),10308.7 (34.97%),350.5 (1.19%),8432.1 (28.6%),61.3 (0.21%),347.5 (1.18%),18124.15,0.61,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-09 00:05,638.9 (2.25%),38.4 (0.14%),0.0 (0.0%),0.0 (0.0%),3287.5 (11.58%),2271.3 (8.0%),1400.7 (4.94%),1577.7 (5.56%),10121.2 (35.66%),349.4 (1.23%),8298.1 (29.24%),55.3 (0.19%),343.6 (1.21%),17489.96,0.62,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-09 01:05,437.9 (1.61%),38.6 (0.14%),0.0 (0.0%),0.0 (0.0%),2669.1 (9.81%),2274.1 (8.36%),1524.4 (5.6%),1115.6 (4.1%),10240.9 (37.65%),345.4 (1.27%),8266.4 (30.39%),50.4 (0.19%),235.5 (0.87%),16929.97,0.62,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-09 02:05,291.8 (1.13%),36.7 (0.14%),0.0 (0.0%),0.0 (0.0%),1971.6 (7.62%),2271.4 (8.78%),1395.6 (5.4%),913.2 (3.53%),10198.6 (39.44%),341.2 (1.32%),8275.1 (32.0%),49.8 (0.19%),115.8 (0.45%),16440.16,0.64,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-09 12:57,0.0 (0.0%),40.9 (0.13%),7236.0 (23.01%),0.0 (0.0%),1482.0 (4.71%),2120.6 (6.74%),1246.5 (3.96%),820.1 (2.61%),9992.0 (31.78%),334.3 (1.06%),7894.5 (25.11%),48.5 (0.15%),225.6 (0.72%),15551.31,0.49,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-09 13:05,0.0 (0.0%),40.9 (0.13%),7236.0 (23.01%),0.0 (0.0%),1482.0 (4.71%),2120.6 (6.74%),1246.5 (3.96%),820.1 (2.61%),9992.0 (31.78%),334.3 (1.06%),7894.5 (25.11%),48.5 (0.15%),225.6 (0.72%),15551.31,0.49,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-09 17:25,394.8 (1.29%),38.6 (0.13%),1497.7 (4.89%),0.0 (0.0%),5189.4 (16.93%),2259.0 (7.37%),1431.1 (4.67%),833.9 (2.72%),10155.5 (33.13%),344.6 (1.12%),8256.3 (26.93%),57.8 (0.19%),194.4 (0.63%),17961.37,0.59,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-09 18:05,699.6 (2.28%),40.3 (0.13%),688.8 (2.25%),0.0 (0.0%),5211.5 (17.0%),2247.2 (7.33%),1391.1 (4.54%),864.6 (2.82%),10615.6 (34.62%),348.6 (1.14%),8324.9 (27.15%),61.2 (0.2%),166.9 (0.54%),18278.1,0.6,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-09 23:01,940.6 (3.23%),39.4 (0.14%),0.0 (0.0%),0.0 (0.0%),4430.3 (15.2%),2266.0 (7.78%),1425.6 (4.89%),851.2 (2.92%),10073.0 (34.57%),350.4 (1.2%),8430.0 (28.93%),62.7 (0.22%),272.1 (0.93%),17722.39,0.61,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-09 23:05,898.5 (3.11%),40.4 (0.14%),0.0 (0.0%),0.0 (0.0%),4429.3 (15.33%),2276.1 (7.88%),1410.7 (4.88%),801.2 (2.77%),9930.0 (34.36%),353.5 (1.22%),8414.8 (29.12%),62.3 (0.22%),280.3 (0.97%),17617.94,0.61,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-10 00:05,723.2 (2.62%),37.2 (0.13%),0.0 (0.0%),0.0 (0.0%),3293.7 (11.94%),2268.8 (8.23%),1373.4 (4.98%),807.8 (2.93%),9981.2 (36.2%),351.4 (1.27%),8408.7 (30.5%),58.6 (0.21%),269.9 (0.98%),17062.81,0.62,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-10 01:05,618.3 (2.32%),38.9 (0.15%),0.0 (0.0%),0.0 (0.0%),2636.9 (9.89%),2200.6 (8.25%),1395.8 (5.23%),782.5 (2.93%),9872.2 (37.01%),350.6 (1.31%),8451.8 (31.68%),52.4 (0.2%),274.9 (1.03%),16636.23,0.62,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-13 20:31,908.0 (3.17%),40.5 (0.14%),0.0 (0.0%),0.0 (0.0%),4591.0 (16.05%),2185.9 (7.64%),1314.5 (4.6%),1299.1 (4.54%),9222.1 (32.24%),340.8 (1.19%),7856.9 (27.47%),60.4 (0.21%),782.0 (2.73%),17048.51,0.6,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-13 21:05,924.8 (3.27%),42.2 (0.15%),0.0 (0.0%),0.0 (0.0%),4085.7 (14.44%),2188.8 (7.73%),1314.0 (4.64%),1288.6 (4.55%),9395.5 (33.2%),343.1 (1.21%),7862.0 (27.78%),60.2 (0.21%),796.3 (2.81%),16885.13,0.6,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-13 22:05,910.4 (3.32%),39.2 (0.14%),0.0 (0.0%),0.0 (0.0%),3437.0 (12.54%),2186.4 (7.98%),1301.7 (4.75%),1341.1 (4.89%),9236.8 (33.71%),340.1 (1.24%),7888.2 (28.79%),59.9 (0.22%),660.1 (2.41%),16531.69,0.6,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-13 23:05,732.3 (2.75%),38.4 (0.14%),0.0 (0.0%),0.0 (0.0%),2760.0 (10.36%),2187.1 (8.21%),1301.8 (4.89%),1378.1 (5.17%),9300.4 (34.92%),340.2 (1.28%),7853.5 (29.48%),58.9 (0.22%),685.0 (2.57%),16215.83,0.61,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-14 02:10,1.6 (0.01%),39.3 (0.16%),0.0 (0.0%),0.0 (0.0%),1393.3 (5.83%),2177.4 (9.12%),1152.8 (4.83%),998.7 (4.18%),8537.9 (35.75%),328.1 (1.37%),7693.7 (32.22%),57.8 (0.24%),1499.2 (6.28%),14760.42,0.62,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-14 03:05,0.0 (0.0%),39.0 (0.17%),0.0 (0.0%),0.0 (0.0%),1391.7 (5.99%),2178.3 (9.37%),914.6 (3.93%),877.4 (3.77%),8338.8 (35.86%),327.1 (1.41%),7701.4 (33.12%),57.9 (0.25%),1424.5 (6.13%),14594.32,0.63,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-16 00:05,458.3 (1.63%),39.5 (0.14%),0.0 (0.0%),0.0 (0.0%),4608.7 (16.35%),2244.8 (7.96%),666.8 (2.37%),1467.1 (5.2%),9870.7 (35.01%),348.8 (1.24%),8387.3 (29.75%),55.5 (0.2%),44.3 (0.16%),18015.06,0.64,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-16 01:05,484.1 (1.76%),38.5 (0.14%),0.0 (0.0%),0.0 (0.0%),4290.8 (15.57%),2250.6 (8.17%),475.2 (1.72%),1091.0 (3.96%),10552.9 (38.29%),345.1 (1.25%),7939.7 (28.81%),51.6 (0.19%),40.4 (0.15%),17567.66,0.64,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-16 02:05,0.0 (0.0%),41.5 (0.16%),0.0 (0.0%),0.0 (0.0%),4266.0 (16.03%),2235.6 (8.4%),400.1 (1.5%),914.7 (3.44%),10522.0 (39.55%),337.6 (1.27%),7813.1 (29.36%),48.5 (0.18%),28.1 (0.11%),17297.96,0.65,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-16 03:05,0.0 (0.0%),40.1 (0.15%),0.0 (0.0%),0.0 (0.0%),4177.5 (16.11%),2233.3 (8.61%),399.7 (1.54%),839.0 (3.24%),10111.1 (38.99%),336.6 (1.3%),7730.9 (29.81%),47.3 (0.18%),18.7 (0.07%),16924.97,0.65,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-18 21:05,883.4 (2.84%),23.8 (0.08%),0.0 (0.0%),0.0 (0.0%),5509.8 (17.7%),2197.5 (7.06%),1468.2 (4.72%),1403.2 (4.51%),10961.6 (35.21%),358.3 (1.15%),8254.2 (26.51%),70.4 (0.23%),3.4 (0.01%),18830.63,0.6,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-18 22:05,782.5 (2.59%),26.9 (0.09%),0.0 (0.0%),0.0 (0.0%),5484.1 (18.12%),2192.3 (7.25%),842.1 (2.78%),1489.9 (4.92%),10738.1 (35.49%),358.4 (1.18%),8237.4 (27.22%),68.7 (0.23%),38.5 (0.13%),18736.88,0.62,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-18 23:05,631.2 (2.13%),32.1 (0.11%),0.0 (0.0%),0.0 (0.0%),5511.3 (18.63%),2194.3 (7.42%),789.9 (2.67%),1421.8 (4.81%),10563.4 (35.71%),350.5 (1.18%),7970.9 (26.95%),63.3 (0.21%),50.8 (0.17%),18373.31,0.62,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-19 03:05,0.0 (0.0%),40.0 (0.16%),0.0 (0.0%),0.0 (0.0%),4052.8 (15.81%),2144.6 (8.36%),633.1 (2.47%),779.1 (3.04%),9972.0 (38.89%),339.2 (1.32%),7618.0 (29.71%),48.7 (0.19%),12.0 (0.05%),16578.96,0.65,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-19 04:05,0.0 (0.0%),38.4 (0.15%),0.0 (0.0%),0.0 (0.0%),3994.2 (15.66%),2094.9 (8.21%),633.7 (2.48%),857.3 (3.36%),9974.4 (39.1%),338.1 (1.33%),7521.0 (29.48%),46.9 (0.18%),12.4 (0.05%),16463.34,0.65,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-19 05:05,0.0 (0.0%),41.0 (0.16%),0.0 (0.0%),0.0 (0.0%),3973.6 (15.69%),2095.6 (8.27%),630.5 (2.49%),852.4 (3.36%),10074.7 (39.77%),336.6 (1.33%),7276.7 (28.72%),47.5 (0.19%),3.9 (0.02%),16280.31,0.64,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-19 19:05,1385.6 (4.26%),42.5 (0.13%),0.0 (0.0%),0.0 (0.0%),5757.4 (17.71%),2193.2 (6.75%),1686.7 (5.19%),1448.1 (4.45%),11477.8 (35.31%),356.1 (1.1%),8085.3 (24.87%),68.2 (0.21%),6.8 (0.02%),19079.96,0.59,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-19 20:05,1352.8 (4.22%),41.1 (0.13%),0.0 (0.0%),0.0 (0.0%),5634.2 (17.58%),2244.4 (7.0%),1549.1 (4.83%),1471.8 (4.59%),11124.8 (34.71%),357.9 (1.12%),8100.5 (25.28%),65.6 (0.2%),107.1 (0.33%),18915.07,0.59,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-19 21:05,1436.0 (4.56%),43.6 (0.14%),0.0 (0.0%),0.0 (0.0%),5547.2 (17.63%),2279.7 (7.25%),1096.7 (3.49%),1546.9 (4.92%),10787.8 (34.29%),361.8 (1.15%),8094.2 (25.73%),66.1 (0.21%),203.1 (0.65%),18777.78,0.6,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-19 22:05,1018.5 (3.35%),43.8 (0.14%),0.0 (0.0%),0.0 (0.0%),5298.0 (17.42%),2290.5 (7.53%),854.4 (2.81%),1372.0 (4.51%),10832.0 (35.63%),357.7 (1.18%),8106.5 (26.66%),64.6 (0.21%),167.1 (0.55%),18586.57,0.61,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-20 04:05,0.0 (0.0%),39.5 (0.15%),0.0 (0.0%),0.0 (0.0%),3595.2 (13.69%),2242.4 (8.54%),648.8 (2.47%),852.0 (3.24%),10523.7 (40.08%),337.8 (1.29%),7700.9 (29.33%),45.4 (0.17%),270.5 (1.03%),16828.45,0.64,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-20 05:05,0.0 (0.0%),38.7 (0.15%),0.0 (0.0%),0.0 (0.0%),3600.9 (13.99%),2241.8 (8.71%),653.6 (2.54%),880.6 (3.42%),10295.7 (40.0%),336.4 (1.31%),7519.2 (29.21%),45.8 (0.18%),128.8 (0.5%),16569.61,0.64,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-20 22:33,758.1 (2.7%),36.8 (0.13%),0.0 (0.0%),0.0 (0.0%),3922.4 (13.95%),2201.1 (7.83%),822.4 (2.92%),1642.6 (5.84%),10847.0 (38.58%),350.5 (1.25%),7440.7 (26.46%),59.1 (0.21%),37.0 (0.13%),17378.52,0.62,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-21 00:05,456.4 (1.75%),38.7 (0.15%),0.0 (0.0%),0.0 (0.0%),3186.4 (12.25%),2182.1 (8.39%),774.4 (2.98%),1610.9 (6.19%),9821.2 (37.76%),341.8 (1.31%),7458.2 (28.68%),50.5 (0.19%),86.1 (0.33%),16462.97,0.63,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-21 01:05,147.3 (0.58%),39.7 (0.15%),0.0 (0.0%),0.0 (0.0%),2929.9 (11.44%),2191.9 (8.56%),649.6 (2.54%),1239.5 (4.84%),10534.1 (41.13%),338.3 (1.32%),7450.7 (29.09%),47.2 (0.18%),45.0 (0.18%),16464.8,0.64,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-23 03:05,0.0 (0.0%),42.8 (0.17%),0.0 (0.0%),0.0 (0.0%),3383.9 (13.14%),2291.8 (8.9%),614.2 (2.38%),1034.1 (4.02%),10326.9 (40.1%),334.9 (1.3%),7666.7 (29.77%),58.1 (0.23%),1.5 (0.01%),16755.81,0.65,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-23 17:05,570.1 (1.84%),37.5 (0.12%),2739.5 (8.82%),0.0 (0.0%),4712.3 (15.18%),2273.1 (7.32%),1352.7 (4.36%),1106.8 (3.56%),10360.3 (33.37%),333.7 (1.07%),7408.5 (23.86%),58.1 (0.19%),97.4 (0.31%),17230.17,0.55,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-23 18:05,1139.7 (3.71%),39.4 (0.13%),913.2 (2.98%),0.0 (0.0%),5359.2 (17.46%),2289.8 (7.46%),1413.1 (4.6%),1084.2 (3.53%),10135.7 (33.02%),348.6 (1.14%),7865.3 (25.63%),58.1 (0.19%),45.2 (0.15%),17865.83,0.58,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-23 19:05,1637.1 (5.27%),38.9 (0.13%),0.0 (0.0%),0.0 (0.0%),5431.3 (17.49%),2290.3 (7.38%),1528.9 (4.92%),1077.6 (3.47%),10526.4 (33.9%),355.4 (1.14%),8101.4 (26.09%),58.1 (0.19%),7.5 (0.02%),18311.65,0.59,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-23 20:05,1528.0 (4.98%),36.3 (0.12%),0.0 (0.0%),0.0 (0.0%),5309.6 (17.31%),2289.7 (7.47%),1557.5 (5.08%),1064.9 (3.47%),10081.3 (32.87%),361.3 (1.18%),8355.2 (27.24%),58.1 (0.19%),29.9 (0.1%),18253.23,0.6,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-26 03:05,0.0 (0.0%),42.8 (0.16%),0.0 (0.0%),0.0 (0.0%),3070.2 (11.74%),2246.8 (8.59%),473.8 (1.81%),1127.9 (4.31%),10598.3 (40.52%),340.5 (1.3%),8038.3 (30.74%),48.6 (0.19%),165.9 (0.63%),17081.29,0.65,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-26 04:05,0.0 (0.0%),43.6 (0.17%),0.0 (0.0%),0.0 (0.0%),3084.0 (11.73%),2239.3 (8.52%),444.5 (1.69%),1097.0 (4.17%),10876.5 (41.38%),342.1 (1.3%),7990.0 (30.4%),47.5 (0.18%),120.6 (0.46%),17158.88,0.65,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-26 05:05,0.0 (0.0%),42.6 (0.16%),0.0 (0.0%),0.0 (0.0%),2934.6 (11.36%),2239.8 (8.67%),437.1 (1.69%),1192.2 (4.62%),10525.1 (40.76%),341.2 (1.32%),7999.8 (30.98%),47.5 (0.18%),61.6 (0.24%),16974.15,0.66,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-27 02:05,28.1 (0.11%),44.4 (0.17%),0.0 (0.0%),0.0 (0.0%),3834.4 (14.56%),2242.6 (8.52%),447.5 (1.7%),1154.1 (4.38%),10481.1 (39.8%),341.6 (1.3%),7632.3 (28.98%),52.4 (0.2%),77.7 (0.3%),17055.44,0.65,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-27 03:05,3.4 (0.01%),43.0 (0.17%),0.0 (0.0%),0.0 (0.0%),3826.0 (14.8%),2228.3 (8.62%),437.3 (1.69%),1069.4 (4.14%),10105.3 (39.09%),340.9 (1.32%),7638.9 (29.55%),50.4 (0.19%),106.4 (0.41%),16803.33,0.65,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-27 04:05,0.0 (0.0%),44.1 (0.17%),0.0 (0.0%),0.0 (0.0%),3806.0 (14.88%),2187.4 (8.55%),475.0 (1.86%),1088.1 (4.25%),9975.9 (38.99%),337.4 (1.32%),7535.0 (29.45%),48.5 (0.19%),87.9 (0.34%),16605.11,0.65,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-28 00:05,425.6 (1.5%),45.4 (0.16%),0.0 (0.0%),,4463.6 (15.77%),2242.9 (7.92%),486.6 (1.72%),1175.9 (4.15%),10833.6 (38.27%),353.1 (1.25%),8067.6 (28.5%),57.2 (0.2%),157.1 (0.55%),17964.69,0.63,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-28 01:05,317.7 (1.16%),38.1 (0.14%),0.0 (0.0%),,3807.3 (13.85%),2241.6 (8.15%),429.0 (1.56%),897.2 (3.26%),11186.4 (40.69%),344.1 (1.25%),8043.9 (29.26%),57.2 (0.21%),126.7 (0.46%),17616.02,0.64,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-28 02:05,0.0 (0.0%),41.4 (0.15%),0.0 (0.0%),,3810.3 (14.17%),2245.3 (8.35%),424.8 (1.58%),785.2 (2.92%),10987.7 (40.85%),341.7 (1.27%),8057.1 (29.95%),57.2 (0.21%),147.3 (0.55%),17464.26,0.65,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-28 03:05,0.0 (0.0%),39.6 (0.15%),0.0 (0.0%),,3822.5 (14.27%),2227.5 (8.31%),429.3 (1.6%),803.7 (3.0%),11210.1 (41.84%),341.7 (1.28%),7723.5 (28.82%),57.2 (0.21%),139.9 (0.52%),17276.4,0.64,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-28 22:05,495.6 (1.56%),39.7 (0.13%),0.0 (0.0%),,5271.1 (16.64%),2283.4 (7.21%),793.7 (2.5%),1164.4 (3.67%),12439.5 (39.26%),728.8 (2.3%),8367.4 (26.41%),66.9 (0.21%),35.1 (0.11%),19779.56,0.62,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-28 23:05,322.9 (1.05%),40.5 (0.13%),0.0 (0.0%),,5268.8 (17.06%),2289.0 (7.41%),599.8 (1.94%),1262.0 (4.09%),12261.7 (39.71%),387.6 (1.26%),8360.4 (27.08%),64.3 (0.21%),20.5 (0.07%),19471.65,0.63,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-29 00:05,293.7 (1.0%),36.1 (0.12%),0.0 (0.0%),,4693.0 (16.05%),2285.6 (7.82%),582.2 (1.99%),1175.0 (4.02%),11712.0 (40.07%),347.5 (1.19%),8026.8 (27.46%),59.3 (0.2%),20.0 (0.07%),18517.07,0.63,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-29 01:05,14.0 (0.05%),40.7 (0.14%),0.0 (0.0%),,4172.9 (14.69%),2286.6 (8.05%),805.4 (2.84%),919.7 (3.24%),12082.2 (42.54%),344.9 (1.21%),7656.6 (26.96%),54.9 (0.19%),26.2 (0.09%),17950.83,0.63,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-29 22:05,875.4 (2.72%),39.2 (0.12%),0.0 (0.0%),,5287.4 (16.41%),2280.8 (7.08%),1386.3 (4.3%),1283.6 (3.98%),12196.1 (37.85%),355.0 (1.1%),8326.5 (25.84%),58.5 (0.18%),133.0 (0.41%),19392.2,0.6,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-29 23:05,796.5 (2.51%),36.4 (0.11%),0.0 (0.0%),,5284.9 (16.64%),2284.4 (7.19%),1289.1 (4.06%),1269.7 (4.0%),11994.5 (37.76%),352.8 (1.11%),8315.0 (26.18%),64.3 (0.2%),75.3 (0.24%),19277.87,0.61,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-30 00:05,459.1 (1.5%),35.3 (0.12%),0.0 (0.0%),,4608.1 (15.05%),2285.3 (7.46%),1077.1 (3.52%),1320.8 (4.31%),12060.1 (39.39%),344.1 (1.12%),8332.3 (27.22%),60.6 (0.2%),31.7 (0.1%),19009.21,0.62,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-08-30 01:05,578.6 (1.95%),38.5 (0.13%),0.0 (0.0%),,3974.2 (13.38%),2288.9 (7.71%),515.6 (1.74%),1185.2 (3.99%),12307.4 (41.44%),344.7 (1.16%),8327.8 (28.04%),60.1 (0.2%),75.3 (0.25%),18733.8,0.63,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-09-01 03:05,0.0 (0.0%),41.2 (0.16%),0.0 (0.0%),,2552.1 (9.84%),1973.7 (7.61%),381.4 (1.47%),1446.8 (5.58%),11186.6 (43.13%),343.7 (1.32%),7944.3 (30.63%),52.3 (0.2%),17.6 (0.07%),16983.05,0.65,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-09-01 19:05,1732.9 (5.26%),36.9 (0.11%),0.1 (0.0%),,4726.3 (14.33%),2285.9 (6.93%),1611.7 (4.89%),1959.2 (5.94%),12164.0 (36.89%),369.5 (1.12%),7996.1 (24.25%),65.6 (0.2%),23.9 (0.07%),19225.83,0.58,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-09-01 20:05,1307.6 (4.01%),40.6 (0.12%),0.0 (0.0%),,4772.9 (14.65%),2270.3 (6.97%),1617.2 (4.96%),1925.6 (5.91%),12158.5 (37.31%),632.6 (1.94%),7760.4 (23.82%),66.3 (0.2%),33.8 (0.1%),19211.12,0.59,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-09-01 21:05,1031.8 (3.25%),39.6 (0.12%),0.0 (0.0%),,4784.5 (15.06%),2276.8 (7.16%),1111.5 (3.5%),1907.1 (6.0%),12126.4 (38.16%),661.3 (2.08%),7749.4 (24.39%),66.3 (0.21%),22.3 (0.07%),19208.69,0.6,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-09-01 22:05,881.0 (2.82%),41.6 (0.13%),0.0 (0.0%),,4766.0 (15.24%),2284.3 (7.3%),741.3 (2.37%),2009.5 (6.42%),12099.1 (38.68%),359.7 (1.15%),8002.1 (25.58%),63.4 (0.2%),34.5 (0.11%),19237.66,0.61,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-09-01 23:05,460.8 (1.53%),40.0 (0.13%),0.0 (0.0%),,4545.9 (15.13%),2285.8 (7.61%),575.4 (1.92%),1937.1 (6.45%),11549.6 (38.44%),352.8 (1.17%),8204.4 (27.31%),57.2 (0.19%),35.6 (0.12%),18982.05,0.63,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-09-03 18:05,1016.3 (3.06%),33.2 (0.1%),657.6 (1.98%),,4737.1 (14.28%),2275.9 (6.86%),1350.4 (4.07%),1989.0 (6.0%),12194.1 (36.77%),552.7 (1.67%),8290.3 (25.0%),65.5 (0.2%),2.1 (0.01%),19666.42,0.59,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-09-03 19:05,1465.0 (4.41%),35.2 (0.11%),0.1 (0.0%),,4777.1 (14.37%),2274.7 (6.84%),1254.9 (3.78%),1874.8 (5.64%),12526.2 (37.68%),653.6 (1.97%),8308.7 (25.0%),68.7 (0.21%),1.3 (0.0%),19882.86,0.6,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-09-03 20:05,1285.7 (3.93%),39.2 (0.12%),0.0 (0.0%),,4781.9 (14.62%),2267.8 (6.93%),813.5 (2.49%),1919.7 (5.87%),12542.6 (38.35%),653.9 (2.0%),8330.3 (25.47%),68.5 (0.21%),1.3 (0.0%),19933.7,0.61,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-09-03 22:05,507.8 (1.63%),42.5 (0.14%),0.0 (0.0%),,4786.1 (15.36%),2274.6 (7.3%),657.4 (2.11%),1919.4 (6.16%),12134.1 (38.95%),428.7 (1.38%),8334.4 (26.75%),65.5 (0.21%),0.5 (0.0%),19558.47,0.63,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-09-03 23:05,447.0 (1.48%),38.4 (0.13%),0.0 (0.0%),,4316.5 (14.27%),2266.6 (7.49%),457.7 (1.51%),1922.7 (6.36%),12041.6 (39.81%),349.9 (1.16%),8343.5 (27.59%),59.9 (0.2%),0.3 (0.0%),19212.59,0.64,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-09-04 00:05,435.0 (1.52%),40.9 (0.14%),0.0 (0.0%),,3648.7 (12.76%),2274.3 (7.95%),427.5 (1.5%),1866.3 (6.53%),11167.2 (39.06%),346.2 (1.21%),8329.8 (29.13%),54.9 (0.19%),0.3 (0.0%),18395.04,0.64,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-09-04 01:05,144.6 (0.52%),43.6 (0.16%),0.0 (0.0%),,3072.9 (11.05%),2279.4 (8.19%),325.1 (1.17%),1539.5 (5.53%),11674.4 (41.97%),338.8 (1.22%),8346.8 (30.01%),51.0 (0.18%),0.2 (0.0%),18175.32,0.65,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-09-04 02:05,0.0 (0.0%),42.4 (0.15%),0.0 (0.0%),,3054.6 (11.16%),2277.5 (8.32%),267.7 (0.98%),1455.0 (5.32%),11557.0 (42.22%),332.6 (1.22%),8335.6 (30.45%),48.7 (0.18%),0.6 (0.0%),18038.07,0.66,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-09-04 03:05,0.0 (0.0%),42.9 (0.16%),0.0 (0.0%),,2926.8 (10.88%),2262.6 (8.41%),266.2 (0.99%),1426.8 (5.31%),11323.6 (42.1%),336.0 (1.25%),8262.4 (30.72%),46.2 (0.17%),0.5 (0.0%),17761.85,0.66,,,0.0,0.0,0.0,,,,,,,,,,,,
2025-09-04 09:05,449.7 (1.39%),41.1 (0.13%),4792.2 (14.76%),,3739.4 (11.52%),2162.3 (6.66%),359.8 (1.11%),1857.6 (5.72%),11668.8 (35.94%),334.0 (1.03%),7007.1 (21.58%),50.3 (0.15%),1.3 (0.0%),17381.07,0.54,,,0.0,0.0,0.0,,,,,,,,,,,,
